V1	Group
783	WT_specific
5111	WT_specific
7937	WT_specific
20185	WT_specific
0	WT_specific
2874	WT_specific
9139	WT_specific
9656	WT_specific
12654	WT_specific
20148	WT_specific
2895	WT_specific
1153	WT_specific
1137	WT_specific
1276	WT_specific
14916	WT_specific
0	WT_specific
403	WT_specific
8684	WT_specific
17819	WT_specific
15766	WT_specific
9663	WT_specific
12439	WT_specific
47336	WT_specific
48195	WT_specific
63946	WT_specific
7886	WT_specific
20568	WT_specific
20710	WT_specific
0	WT_specific
0	WT_specific
3935	WT_specific
34178	WT_specific
37307	WT_specific
48796	WT_specific
37547	WT_specific
27576	WT_specific
44203	WT_specific
42875	WT_specific
6628	WT_specific
15636	WT_specific
2565	WT_specific
15088	WT_specific
0	WT_specific
623	WT_specific
18560	WT_specific
2121	WT_specific
10452	WT_specific
36086	WT_specific
44489	WT_specific
46251	WT_specific
38765	WT_specific
14730	WT_specific
2203	WT_specific
252	WT_specific
27531	WT_specific
41330	WT_specific
8569	WT_specific
4804	WT_specific
0	WT_specific
31605	WT_specific
9807	WT_specific
5979	WT_specific
26040	WT_specific
14631	WT_specific
1080	WT_specific
2495	WT_specific
4074	WT_specific
1152	WT_specific
8247	WT_specific
15028	WT_specific
25651	WT_specific
22892	WT_specific
14425	WT_specific
13037	WT_specific
25808	WT_specific
29193	WT_specific
38920	WT_specific
36148	WT_specific
6526	WT_specific
19751	WT_specific
10814	WT_specific
0	WT_specific
33832	WT_specific
36270	WT_specific
40064	WT_specific
28913	WT_specific
26856	WT_specific
11482	WT_specific
7004	WT_specific
7561	WT_specific
9176	WT_specific
62241	WT_specific
115446	WT_specific
119675	WT_specific
120854	WT_specific
74923	WT_specific
71844	WT_specific
66611	WT_specific
37321	WT_specific
0	WT_specific
5151	WT_specific
23844	WT_specific
25745	WT_specific
26863	WT_specific
27865	WT_specific
28755	WT_specific
31958	WT_specific
37307	WT_specific
14878	WT_specific
6259	WT_specific
4122	WT_specific
7298	WT_specific
11477	WT_specific
10714	WT_specific
21261	WT_specific
26870	WT_specific
28012	WT_specific
31833	WT_specific
501	WT_specific
0	WT_specific
13497	WT_specific
14934	WT_specific
24521	WT_specific
22083	WT_specific
15567	WT_specific
29529	WT_specific
34107	WT_specific
35159	WT_specific
38311	WT_specific
76145	WT_specific
73939	WT_specific
14097	WT_specific
5324	WT_specific
2265	WT_specific
1495	WT_specific
5871	WT_specific
2910	WT_specific
0	WT_specific
67952	WT_specific
71788	WT_specific
73366	WT_specific
72824	WT_specific
67517	WT_specific
45882	WT_specific
22633	WT_specific
4655	WT_specific
474	WT_specific
2207	WT_specific
27049	WT_specific
14680	WT_specific
0	WT_specific
46817	WT_specific
53583	WT_specific
60077	WT_specific
5197	WT_specific
20304	WT_specific
15724	WT_specific
22932	WT_specific
56613	WT_specific
61373	WT_specific
61872	WT_specific
52669	WT_specific
0	WT_specific
4602	WT_specific
16166	WT_specific
17292	WT_specific
25983	WT_specific
34780	WT_specific
5619	WT_specific
2619	WT_specific
2912	WT_specific
15698	WT_specific
18986	WT_specific
172	WT_specific
20383	WT_specific
37640	WT_specific
15149	WT_specific
25637	WT_specific
11463	WT_specific
0	WT_specific
9941	WT_specific
33959	WT_specific
27	WT_specific
37265	WT_specific
0	WT_specific
6005	WT_specific
13051	WT_specific
16630	WT_specific
27644	WT_specific
10549	WT_specific
10043	WT_specific
28830	WT_specific
32802	WT_specific
45436	WT_specific
79498	WT_specific
61320	WT_specific
43554	WT_specific
71502	WT_specific
93265	WT_specific
103033	WT_specific
32481	WT_specific
9959	WT_specific
1178	WT_specific
12826	WT_specific
1810	WT_specific
48017	WT_specific
49832	WT_specific
131867	WT_specific
133494	WT_specific
126606	WT_specific
71796	WT_specific
68499	WT_specific
689	WT_specific
39758	WT_specific
12647	WT_specific
8859	WT_specific
18141	WT_specific
1479	WT_specific
3102	WT_specific
8515	WT_specific
30823	WT_specific
8048	WT_specific
2626	WT_specific
4944	WT_specific
6110	WT_specific
9618	WT_specific
0	WT_specific
20230	WT_specific
40082	WT_specific
41915	WT_specific
29352	WT_specific
6666	WT_specific
24694	WT_specific
20287	WT_specific
16779	WT_specific
14283	WT_specific
54938	WT_specific
27560	WT_specific
4820	WT_specific
23793	WT_specific
39202	WT_specific
28152	WT_specific
23298	WT_specific
16380	WT_specific
0	WT_specific
12073	WT_specific
12690	WT_specific
709	WT_specific
4552	WT_specific
10177	WT_specific
34201	WT_specific
66960	WT_specific
41903	WT_specific
39766	WT_specific
37092	WT_specific
31363	WT_specific
24907	WT_specific
24310	WT_specific
7163	WT_specific
22203	WT_specific
62674	WT_specific
72772	WT_specific
75128	WT_specific
61213	WT_specific
59642	WT_specific
44645	WT_specific
9580	WT_specific
0	WT_specific
18857	WT_specific
48654	WT_specific
17111	WT_specific
0	WT_specific
16438	WT_specific
35882	WT_specific
5370	WT_specific
0	WT_specific
32149	WT_specific
50641	WT_specific
53411	WT_specific
92045	WT_specific
109385	WT_specific
104780	WT_specific
102456	WT_specific
100802	WT_specific
89496	WT_specific
69392	WT_specific
65594	WT_specific
62835	WT_specific
47888	WT_specific
36121	WT_specific
33392	WT_specific
10932	WT_specific
12813	WT_specific
19960	WT_specific
63348	WT_specific
15602	WT_specific
3605	WT_specific
20433	WT_specific
15597	WT_specific
976	WT_specific
65344	WT_specific
65902	WT_specific
66663	WT_specific
84284	WT_specific
110343	WT_specific
115084	WT_specific
85437	WT_specific
69258	WT_specific
66803	WT_specific
59218	WT_specific
57931	WT_specific
9261	WT_specific
17466	WT_specific
0	WT_specific
9969	WT_specific
11469	WT_specific
32615	WT_specific
41520	WT_specific
45267	WT_specific
44646	WT_specific
18389	WT_specific
16814	WT_specific
1699	WT_specific
29193	WT_specific
40919	WT_specific
13010	WT_specific
53186	WT_specific
78626	WT_specific
79052	WT_specific
70686	WT_specific
0	WT_specific
5191	WT_specific
14694	WT_specific
24243	WT_specific
6223	WT_specific
11287	WT_specific
20640	WT_specific
32339	WT_specific
49302	WT_specific
48329	WT_specific
42544	WT_specific
40808	WT_specific
16546	WT_specific
1844	WT_specific
8544	WT_specific
19769	WT_specific
41892	WT_specific
81549	WT_specific
79495	WT_specific
49229	WT_specific
42532	WT_specific
22957	WT_specific
4583	WT_specific
9446	WT_specific
17337	WT_specific
5781	WT_specific
9591	WT_specific
2044	WT_specific
50151	WT_specific
51615	WT_specific
58583	WT_specific
56444	WT_specific
49033	WT_specific
33950	WT_specific
13847	WT_specific
0	WT_specific
15458	WT_specific
491	WT_specific
33184	WT_specific
47732	WT_specific
9892	WT_specific
0	WT_specific
4234	WT_specific
0	WT_specific
20139	WT_specific
51646	WT_specific
50793	WT_specific
11111	WT_specific
72093	WT_specific
81522	WT_specific
223714	WT_specific
202525	WT_specific
196583	WT_specific
187144	WT_specific
144130	WT_specific
115629	WT_specific
97058	WT_specific
96025	WT_specific
64613	WT_specific
22007	WT_specific
26790	WT_specific
89641	WT_specific
43500	WT_specific
36780	WT_specific
0	WT_specific
112901	WT_specific
89603	WT_specific
85653	WT_specific
65879	WT_specific
58260	WT_specific
54197	WT_specific
49419	WT_specific
48573	WT_specific
34969	WT_specific
27540	WT_specific
19811	WT_specific
26282	WT_specific
66099	WT_specific
46000	WT_specific
21757	WT_specific
4210	WT_specific
0	WT_specific
4723	WT_specific
3015	WT_specific
43376	WT_specific
39214	WT_specific
35827	WT_specific
9982	WT_specific
5056	WT_specific
0	WT_specific
37711	WT_specific
65432	WT_specific
25249	WT_specific
22322	WT_specific
0	WT_specific
1896	WT_specific
25527	WT_specific
102879	WT_specific
50794	WT_specific
26435	WT_specific
15373	WT_specific
18644	WT_specific
32203	WT_specific
0	WT_specific
14143	WT_specific
23754	WT_specific
33204	WT_specific
3378	WT_specific
0	WT_specific
0	WT_specific
34264	WT_specific
84313	WT_specific
146667	WT_specific
175124	WT_specific
188432	WT_specific
194728	WT_specific
196124	WT_specific
198197	WT_specific
199397	WT_specific
216163	WT_specific
230523	WT_specific
255434	WT_specific
263465	WT_specific
258546	WT_specific
114933	WT_specific
112086	WT_specific
91356	WT_specific
10644	WT_specific
4828	WT_specific
17147	WT_specific
49173	WT_specific
67652	WT_specific
79594	WT_specific
103256	WT_specific
94578	WT_specific
82550	WT_specific
74214	WT_specific
33147	WT_specific
4640	WT_specific
244	WT_specific
0	WT_specific
12597	WT_specific
10555	WT_specific
0	WT_specific
16823	WT_specific
15954	WT_specific
17328	WT_specific
1464	WT_specific
7114	WT_specific
14414	WT_specific
8057	WT_specific
19030	WT_specific
22321	WT_specific
34658	WT_specific
38486	WT_specific
44278	WT_specific
35517	WT_specific
25908	WT_specific
2491	WT_specific
14421	WT_specific
30059	WT_specific
51167	WT_specific
56258	WT_specific
43149	WT_specific
23823	WT_specific
6837	WT_specific
0	WT_specific
3442	WT_specific
4513	WT_specific
9480	WT_specific
73798	WT_specific
27092	WT_specific
22240	WT_specific
25720	WT_specific
39873	WT_specific
50815	WT_specific
13195	WT_specific
467	WT_specific
0	WT_specific
6187	WT_specific
7289	WT_specific
8599	WT_specific
4675	WT_specific
11749	WT_specific
33635	WT_specific
37654	WT_specific
26413	WT_specific
14793	WT_specific
625	WT_specific
0	WT_specific
3575	WT_specific
17826	WT_specific
19140	WT_specific
25667	WT_specific
26431	WT_specific
8192	WT_specific
6336	WT_specific
19017	WT_specific
12463	WT_specific
0	WT_specific
4351	WT_specific
694	WT_specific
48938	WT_specific
74122	WT_specific
76346	WT_specific
78269	WT_specific
79635	WT_specific
86325	WT_specific
46355	WT_specific
6015	WT_specific
0	WT_specific
10317	WT_specific
58905	WT_specific
61241	WT_specific
65993	WT_specific
55183	WT_specific
49664	WT_specific
36549	WT_specific
9369	WT_specific
3594	WT_specific
13158	WT_specific
9191	WT_specific
13650	WT_specific
0	WT_specific
47856	WT_specific
69148	WT_specific
73858	WT_specific
68579	WT_specific
38153	WT_specific
5471	WT_specific
2814	WT_specific
15640	WT_specific
24833	WT_specific
26195	WT_specific
47591	WT_specific
55478	WT_specific
67924	WT_specific
77282	WT_specific
79725	WT_specific
100913	WT_specific
93357	WT_specific
91640	WT_specific
85443	WT_specific
77464	WT_specific
71424	WT_specific
52160	WT_specific
50657	WT_specific
44485	WT_specific
19365	WT_specific
4520	WT_specific
13629	WT_specific
58375	WT_specific
47232	WT_specific
45711	WT_specific
35813	WT_specific
19740	WT_specific
738	WT_specific
25268	WT_specific
8299	WT_specific
3460	WT_specific
1342	WT_specific
29876	WT_specific
30567	WT_specific
20552	WT_specific
7873	WT_specific
907	WT_specific
670	WT_specific
4940	WT_specific
10627	WT_specific
58187	WT_specific
65972	WT_specific
26985	WT_specific
7185	WT_specific
18823	WT_specific
11614	WT_specific
12019	WT_specific
6517	WT_specific
2234	WT_specific
21063	WT_specific
39109	WT_specific
78659	WT_specific
105587	WT_specific
89862	WT_specific
59973	WT_specific
23738	WT_specific
16107	WT_specific
10459	WT_specific
9496	WT_specific
864	WT_specific
9461	WT_specific
2957	WT_specific
14756	WT_specific
17569	WT_specific
68587	WT_specific
118886	WT_specific
115921	WT_specific
113670	WT_specific
99770	WT_specific
98585	WT_specific
97603	WT_specific
88939	WT_specific
83933	WT_specific
70925	WT_specific
70208	WT_specific
9605	WT_specific
24424	WT_specific
19104	WT_specific
8798	WT_specific
884	WT_specific
0	WT_specific
31063	WT_specific
59227	WT_specific
60145	WT_specific
99432	WT_specific
104894	WT_specific
106468	WT_specific
110672	WT_specific
83152	WT_specific
78328	WT_specific
6936	WT_specific
19131	WT_specific
20146	WT_specific
20624	WT_specific
88608	WT_specific
4090	WT_specific
0	WT_specific
96190	WT_specific
98534	WT_specific
111250	WT_specific
111794	WT_specific
119702	WT_specific
143779	WT_specific
176160	WT_specific
188079	WT_specific
190216	WT_specific
260729	WT_specific
261347	WT_specific
295956	WT_specific
277037	WT_specific
266149	WT_specific
245821	WT_specific
211943	WT_specific
208905	WT_specific
155929	WT_specific
95415	WT_specific
94056	WT_specific
68341	WT_specific
66337	WT_specific
37487	WT_specific
30889	WT_specific
21175	WT_specific
19766	WT_specific
11414	WT_specific
4049	WT_specific
6264	WT_specific
15577	WT_specific
10314	WT_specific
11220	WT_specific
24159	WT_specific
42560	WT_specific
22625	WT_specific
9665	WT_specific
6040	WT_specific
230	WT_specific
16991	WT_specific
17577	WT_specific
38036	WT_specific
39106	WT_specific
14184	WT_specific
12968	WT_specific
0	WT_specific
13343	WT_specific
0	WT_specific
23831	WT_specific
99633	WT_specific
79872	WT_specific
78242	WT_specific
42675	WT_specific
31792	WT_specific
11553	WT_specific
14398	WT_specific
19916	WT_specific
2710	WT_specific
1431	WT_specific
0	WT_specific
36165	WT_specific
40135	WT_specific
55243	WT_specific
56701	WT_specific
64765	WT_specific
99498	WT_specific
97403	WT_specific
92003	WT_specific
75123	WT_specific
74395	WT_specific
63906	WT_specific
38054	WT_specific
34908	WT_specific
15140	WT_specific
13928	WT_specific
30229	WT_specific
21351	WT_specific
7136	WT_specific
14664	WT_specific
18910	WT_specific
53078	WT_specific
69483	WT_specific
70512	WT_specific
75011	WT_specific
100288	WT_specific
82360	WT_specific
70700	WT_specific
66367	WT_specific
53735	WT_specific
3607	WT_specific
23169	WT_specific
43656	WT_specific
47288	WT_specific
47955	WT_specific
87230	WT_specific
126689	WT_specific
99799	WT_specific
79799	WT_specific
49066	WT_specific
37513	WT_specific
25998	WT_specific
3446	WT_specific
2448	WT_specific
77149	WT_specific
78545	WT_specific
85984	WT_specific
94408	WT_specific
81542	WT_specific
79958	WT_specific
71865	WT_specific
2964	WT_specific
16	WT_specific
6282	WT_specific
10641	WT_specific
19926	WT_specific
61995	WT_specific
86038	WT_specific
99986	WT_specific
139685	WT_specific
145703	WT_specific
201426	WT_specific
251135	WT_specific
243846	WT_specific
222344	WT_specific
205983	WT_specific
174896	WT_specific
174155	WT_specific
172803	WT_specific
162729	WT_specific
160772	WT_specific
154132	WT_specific
100054	WT_specific
91546	WT_specific
60495	WT_specific
65791	WT_specific
58523	WT_specific
55871	WT_specific
54586	WT_specific
34855	WT_specific
27841	WT_specific
14153	WT_specific
9203	WT_specific
13843	WT_specific
23241	WT_specific
0	WT_specific
43193	WT_specific
0	WT_specific
21299	WT_specific
14987	WT_specific
4220	WT_specific
20938	WT_specific
6777	WT_specific
9610	WT_specific
7999	WT_specific
0	WT_specific
8256	WT_specific
7549	WT_specific
15229	WT_specific
17896	WT_specific
27905	WT_specific
15674	WT_specific
4424	WT_specific
31626	WT_specific
13093	WT_specific
915	WT_specific
2086	WT_specific
32952	WT_specific
22870	WT_specific
36342	WT_specific
26070	WT_specific
19219	WT_specific
2265	WT_specific
26931	WT_specific
30956	WT_specific
30124	WT_specific
22681	WT_specific
6563	WT_specific
0	WT_specific
542	WT_specific
37243	WT_specific
48430	WT_specific
43611	WT_specific
29966	WT_specific
12759	WT_specific
1340	WT_specific
12684	WT_specific
24319	WT_specific
2711	WT_specific
80	WT_specific
22381	WT_specific
44381	WT_specific
49998	WT_specific
48637	WT_specific
47022	WT_specific
44489	WT_specific
38549	WT_specific
36916	WT_specific
25632	WT_specific
9950	WT_specific
6284	WT_specific
23138	WT_specific
755	WT_specific
0	WT_specific
15790	WT_specific
27763	WT_specific
49493	WT_specific
27170	WT_specific
26403	WT_specific
15290	WT_specific
14185	WT_specific
7072	WT_specific
5024	WT_specific
1279	WT_specific
3494	WT_specific
17425	WT_specific
18554	WT_specific
9674	WT_specific
893	WT_specific
2742	WT_specific
10561	WT_specific
16787	WT_specific
24230	WT_specific
3990	WT_specific
3697	WT_specific
28333	WT_specific
33399	WT_specific
29954	WT_specific
1192	WT_specific
1153	WT_specific
11189	WT_specific
26429	WT_specific
30928	WT_specific
32969	WT_specific
25145	WT_specific
0	WT_specific
12937	WT_specific
15380	WT_specific
16120	WT_specific
36000	WT_specific
5205	WT_specific
279	WT_specific
16162	WT_specific
1632	WT_specific
50379	WT_specific
31549	WT_specific
19233	WT_specific
0	WT_specific
7158	WT_specific
14940	WT_specific
22195	WT_specific
40107	WT_specific
41794	WT_specific
35615	WT_specific
20044	WT_specific
413	WT_specific
31345	WT_specific
0	WT_specific
37873	WT_specific
38150	WT_specific
2442	WT_specific
7509	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
16291	WT_specific
7240	WT_specific
11070	WT_specific
6821	WT_specific
9089	WT_specific
36340	WT_specific
17605	WT_specific
5064	WT_specific
21773	WT_specific
27305	WT_specific
29092	WT_specific
19197	WT_specific
0	WT_specific
15816	WT_specific
13577	WT_specific
11305	WT_specific
54421	WT_specific
4926	WT_specific
2183	WT_specific
0	WT_specific
392	WT_specific
18178	WT_specific
13656	WT_specific
212	WT_specific
21958	WT_specific
89056	WT_specific
90438	WT_specific
92149	WT_specific
151897	WT_specific
144856	WT_specific
141458	WT_specific
50333	WT_specific
0	WT_specific
0	WT_specific
23934	WT_specific
59804	WT_specific
11706	WT_specific
2342	WT_specific
13068	WT_specific
3407	WT_specific
666	WT_specific
163	WT_specific
5398	WT_specific
13688	WT_specific
16049	WT_specific
17314	WT_specific
12061	WT_specific
4337	WT_specific
19425	WT_specific
14128	WT_specific
0	WT_specific
23447	WT_specific
11773	WT_specific
11830	WT_specific
14378	WT_specific
3662	WT_specific
22804	WT_specific
29473	WT_specific
20444	WT_specific
82873	WT_specific
12118	WT_specific
23105	WT_specific
0	WT_specific
10437	WT_specific
32935	WT_specific
18962	WT_specific
5595	WT_specific
967	WT_specific
58690	WT_specific
64186	WT_specific
42575	WT_specific
26778	WT_specific
7496	WT_specific
1717	WT_specific
23330	WT_specific
3830	WT_specific
8933	WT_specific
12212	WT_specific
0	WT_specific
32552	WT_specific
0	WT_specific
1364	WT_specific
2065	WT_specific
11193	WT_specific
36224	WT_specific
40986	WT_specific
61407	WT_specific
113061	WT_specific
126515	WT_specific
93305	WT_specific
52684	WT_specific
33736	WT_specific
4525	WT_specific
2594	WT_specific
4107	WT_specific
31093	WT_specific
19805	WT_specific
0	WT_specific
1267	WT_specific
24726	WT_specific
42340	WT_specific
22433	WT_specific
4869	WT_specific
1096	WT_specific
878	WT_specific
